comment_id;updated;shortcode;created_at;comment_text;comment_likes;translation;tokens;positive;neutral;negative;sentiment
1,78735E+16;22.06.2021 07:47;CLpAN3uJlbf;25.02.2021 20:32;Awwwww ❤️❤️❤️;0;Awwwww ❤️❤️❤️;'awwwww', '❤', '️', '❤', '️', '❤', '️';1;0;0;positive
1,81494E+16;22.06.2021 07:47;CLpAN3uJlbf;25.02.2021 20:33;Is that @majoretteaustralasia die cast mini;0;Is that @majoretteaustralasia die cast mini;'@majoretteaustralasia', 'die', 'cast', 'mini';0;1;0;neutral
1,78568E+16;22.06.2021 07:47;CLpAN3uJlbf;25.02.2021 20:36;🧡 @clarisseschwarb;0;🧡 @clarisseschwarb;'🧡', '@clarisseschwarb';1;0;0;positive
1,81786E+16;22.06.2021 07:47;CLpAN3uJlbf;25.02.2021 20:36;That color is why I bought my Mini. Same black/orange combo.;0;That color is why I bought my Mini. Same black/orange combo.;'color', 'bought', 'mini', 'black', '/', 'orange', 'combo';1;0;0;positive
1,78905E+16;22.06.2021 07:47;CLpAN3uJlbf;25.02.2021 20:45;Where kan I get this one. 😍😍😍;0;Where kan I get this one. 😍😍😍;'kan', 'get', 'one', '😍', '😍', '😍';1;0;0;positive
1,78901E+16;22.06.2021 07:47;CLpAN3uJlbf;25.02.2021 20:53;Check out my Account for awesome FH4 Shots!!;0;Check out my Account for awesome FH4 Shots!!;'check', 'account', 'awesome', 'fh4', 'shot';1;0;0;positive
1,79475E+16;22.06.2021 07:47;CLpAN3uJlbf;25.02.2021 21:19;🌝😔💜;0;🌝😔💜;'🌝', '😔', '💜';1;0;0;positive
1,80897E+16;22.06.2021 07:47;CLpAN3uJlbf;25.02.2021 21:36;NEED THAT FOR MINE;0;NEED THAT FOR MINE;'need', 'mine';1;0;0;positive
1,78655E+16;22.06.2021 07:48;CLpAN3uJlbf;25.02.2021 18:58;😍😍😍😍😍😍😍😍🔥🔥🔥🔥🔥;1;😍😍😍😍😍😍😍😍🔥🔥🔥🔥🔥;'😍', '😍', '😍', '🔥', '🔥', '🔥';1;0;0;positive
1,79496E+16;22.06.2021 07:48;CLpAN3uJlbf;25.02.2021 19:02;I want a Mini Miniature for a R57 (convertible) Mini S Highgate Edition! Let me know if anyone knows a way that would be possible;0;I want a Mini Miniature for a R57 (convertible) Mini S Highgate Edition! Let me know if anyone knows a way that would be possible;'want', 'mini', 'miniature', 'r57', 'convertible', 'mini', 'highgate', 'edition', 'let', 'know', 'anyone', 'know', 'way', 'would', 'possible';1;0;0;positive
1,79876E+16;22.06.2021 07:48;CLpAN3uJlbf;25.02.2021 19:10;🐝💛;0;🐝💛;'🐝', '💛';1;0;0;positive
1,80698E+16;22.06.2021 07:48;CLpAN3uJlbf;25.02.2021 19:17;Yo tengo uno😎;0;I have one😎;'one', '😎';1;0;0;positive
1,79709E+16;22.06.2021 07:48;CLpAN3uJlbf;25.02.2021 19:18;👏👏👏👏👏🙌❤️;1;👏👏👏👏👏🙌❤️;'👏', '👏', '👏', '🙌', '❤', '️';1;0;0;positive
1,79043E+16;22.06.2021 07:48;CLpAN3uJlbf;25.02.2021 19:41;👏👏👏;0;👏👏👏;'👏', '👏', '👏';1;0;0;positive
1,81446E+16;22.06.2021 07:48;CLpAN3uJlbf;25.02.2021 19:47;Wer schenkt mir den sieht super geil aus und fährt auch so nur mir gehört er definitiv nicht leider.;0;Who gives me that looks super cool and only drives me like that, it definitely doesn't belong to me, unfortunately.;'give', 'look', 'super', 'cool', 'drive', 'like', 'definitely', 'belong', 'unfortunately';1;0;0;positive
1,79422E+16;22.06.2021 07:48;CLpAN3uJlbf;25.02.2021 17:13;♥️;1;♥️;'♥', '️';1;0;0;positive
1,81429E+16;22.06.2021 07:48;CLpAN3uJlbf;25.02.2021 17:14;Love 🚗;1;Love 🚗;'love', '🚗';1;0;0;positive
1,78924E+16;22.06.2021 07:48;CLpAN3uJlbf;25.02.2021 17:15;One of just pass by🚕;1;One of just pass by🚕;'one', 'pas', '🚕';1;0;0;positive
1,80545E+16;22.06.2021 07:48;CLpAN3uJlbf;25.02.2021 17:16;@myriambouakl @mireinebouchahine @georgina_bou_chahine metel taba3eeee😍😍;1;@myriambouakl @mireinebouchahine @georgina_bou_chahine metal taba3eeee😍😍;'@myriambouakl', '@mireinebouchahine', '@georgina_bou_chahine', 'metal', 'taba', '3eeee', '😍', '😍';1;0;0;positive
1,78756E+16;22.06.2021 07:48;CLpAN3uJlbf;25.02.2021 17:17;Need😢😢😢😢;1;Need😢😢😢😢;'need', '😢', '😢', '😢';1;0;0;positive
1,81396E+16;22.06.2021 07:48;CLpAN3uJlbf;25.02.2021 17:19;Wonderful 🔥👏;1;Wonderful 🔥👏;'wonderful', '🔥', '👏';1;0;0;positive
1,78606E+16;22.06.2021 07:48;CLpAN3uJlbf;25.02.2021 17:28;❤️😞;1;❤️😞;'❤', '️', '😞';0;1;0;neutral
1,79056E+16;22.06.2021 07:48;CLpAN3uJlbf;25.02.2021 17:29;@lalie_wijn_en_meer 🧡🖤😃;0;@lalie_wijn_en_meer;'@lalie_wijn_en_meer';1;0;0;positive
1,78661E+16;22.06.2021 07:48;CLpAN3uJlbf;25.02.2021 17:36;💛💛;1;💛💛;'💛', '💛';1;0;0;positive
1,78731E+16;22.06.2021 07:48;CLpAN3uJlbf;25.02.2021 17:37;Perfect shot!🔥🔥;1;Perfect shot!🔥🔥;'perfect', 'shot', '🔥', '🔥';1;0;0;positive
1,7883E+16;22.06.2021 07:48;CLpAN3uJlbf;25.02.2021 17:41;Nice👍🏻;1;Nice👍🏻;'nice', '👍', '🏻';1;0;0;positive
1,79006E+16;22.06.2021 07:48;CLpAN3uJlbf;26.02.2021 15:32;I love this color😍😍;0;I love this color😍😍;'love', 'color', '😍', '😍';1;0;0;positive
1,78599E+16;22.06.2021 07:48;CLpAN3uJlbf;26.02.2021 15:48;@mini why has the new Mini Cooper S only 178 PS ?;0;@mini why has the new Mini Cooper S only 178 PS ?;'@mini', 'new', 'mini', 'cooper', '178', 'p';0;0;1;negative
1,78837E+16;22.06.2021 07:48;CLpAN3uJlbf;26.02.2021 15:54;That green though 🤤;1;That green though 🤤;'green', 'though', '🤤';1;0;0;positive
1,7909E+16;22.06.2021 07:48;CLpAN3uJlbf;26.02.2021 16:17;❤️one day I will be having this 🙌;0;❤️one day I will be having this 🙌;'❤', '️', 'one', 'day', '🙌';1;0;0;positive
1,81465E+16;22.06.2021 07:48;CLpAN3uJlbf;26.02.2021 16:26;I love this color. I so miss my mini.;0;I love this color. I so miss my mini.;'love', 'color', 'miss', 'mini';1;0;0;positive
1,79455E+16;22.06.2021 07:48;CLpAN3uJlbf;26.02.2021 16:47;Dat green color is awesome! @mini;0;Dat green color is awesome! @mini;'dat', 'green', 'color', 'awesome', '@mini';1;0;0;positive
1,78737E+16;22.06.2021 07:48;CLpAN3uJlbf;26.02.2021 16:57;😍💪🏻🔥💯🌻👏🏻👏🏻;0;😍💪🏻🔥💯🌻👏🏻👏🏻;'😍', '💪', '🏻', '🔥', '💯', '🌻', '👏', '🏻', '👏', '🏻';1;0;0;positive
1,81414E+16;22.06.2021 07:48;CLpAN3uJlbf;26.02.2021 17:25;@nang_panitan ต้องมีแล้วนะ;0;@nang_panitan must have.;'@nang_panitan', 'must';1;0;0;positive
1,79222E+16;22.06.2021 07:48;CLpAN3uJlbf;26.02.2021 17:29;@realmikeperovich next family car ! lol;0;@realmikeperovich next family car ! lol;'@realmikeperovich', 'next', 'family', 'car', 'lol';0;1;0;neutral
1,79151E+16;22.06.2021 07:48;CLpAN3uJlbf;26.02.2021 17:43;@jean.louis.s I think, the OPF is the reason.;0;@jean.louis.s I think, the OPF is the reason.;'@jeanlouiss', 'think', 'opf', 'reason';0;1;0;neutral
1,78997E+16;22.06.2021 07:48;CLpAN3uJlbf;26.02.2021 14:32;ALWAYS OPEN ❤️;1;ALWAYS OPEN ❤️;'always', 'open', '❤', '️';1;0;0;positive
1,79462E+16;22.06.2021 07:48;CLpAN3uJlbf;26.02.2021 14:48;💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚;1;💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚;'💚', '💚', '💚';1;0;0;positive
1,78606E+16;22.06.2021 07:48;CLpAN3uJlbf;26.02.2021 14:58;Crazy fun color package! The new paint options are sweet;3;Crazy fun color package! The new paint options are sweet;'crazy', 'fun', 'color', 'package', 'new', 'paint', 'option', 'sweet';1;0;0;positive
1,78896E+16;22.06.2021 07:48;CLpAN3uJlbf;26.02.2021 15:00;I love it🔥🔥🔥🔥🔥;0;I love it🔥🔥🔥🔥🔥;'love', '🔥', '🔥', '🔥';1;0;0;positive
1,79212E+16;22.06.2021 07:48;CLpAN3uJlbf;26.02.2021 15:03;Believe it or not, love the colour!!;0;Believe it or not, love the colour!!;'believe', 'love', 'colour';1;0;0;positive
1,78926E+16;22.06.2021 07:48;CLpAN3uJlbf;26.02.2021 15:04;I like this color..it’s different.;0;I like this color..it’s different.;'like', 'colorits', 'different';1;0;0;positive
1,78964E+16;22.06.2021 07:48;CLpAN3uJlbf;26.02.2021 15:17;Can someone tell me if the 2 door hardtop is available in this colour?;0;Can someone tell me if the 2 door hardtop is available in this colour?;'someone', 'tell', '2', 'door', 'hardtop', 'available', 'colour';1;0;0;positive
1,81962E+16;22.06.2021 07:48;CLpAN3uJlbf;26.02.2021 15:21;Are those rims available in the Netherlands???🙏🏼🙏🏼🙏🏼🌸😉😇, love them❣️❣️;1;Are those rims available in the Netherlands???🙏🏼🙏🏼🙏🏼🌸😉😇, love them❣️❣️;'rim', 'available', 'netherlands', '🙏', '🏼', '🙏', '🏼', '🙏', '🏼', '🌸', '😉', '😇', 'love', '❣', '️', '❣', '️';1;0;0;positive
1,78625E+16;22.06.2021 07:49;CLq01RppPxR;26.02.2021 14:15;😮;1;😮;'😮';1;0;0;positive
1,7924E+16;22.06.2021 07:49;CLq01RppPxR;26.02.2021 14:15;Please follow @masum.ahmed07;2;Please follow @masum.ahmed07;'please', 'follow', '@masumahmed07';0;1;0;neutral
1,79004E+16;22.06.2021 07:49;CLq01RppPxR;26.02.2021 14:16;👏👏👏🔥🔥🔥;1;👏👏👏🔥🔥🔥;'👏', '👏', '👏', '🔥', '🔥', '🔥';1;0;0;positive
1,78738E+16;22.06.2021 07:49;CLq01RppPxR;26.02.2021 14:16;Omg a convertible and green 😍;1;Omg a convertible and green 😍;'omg', 'convertible', 'green', '😍';1;0;0;positive
1,78627E+16;22.06.2021 07:49;CLq01RppPxR;26.02.2021 14:19;😍🔥🔥🔥;2;😍🔥🔥🔥;'😍', '🔥', '🔥', '🔥';1;0;0;positive
1,79994E+16;22.06.2021 07:49;CLq01RppPxR;26.02.2021 14:23;Guacamole 😍;3;Guacamole 😍;'guacamole', '😍';1;0;0;positive
1,78707E+16;22.06.2021 07:50;CLtc5BWJcqH;27.02.2021 19:52;Traumhafte Aussicht - Wo?;1;Fantastic view - where?;'fantastic', 'view', '-';1;0;0;positive
1,7891E+16;22.06.2021 07:50;CLtc5BWJcqH;27.02.2021 20:27;🔥🔥❤️❤️❤️;1;🔥🔥❤️❤️❤️;'🔥', '🔥', '❤', '️', '❤', '️', '❤', '️';1;0;0;positive
1,79268E+16;22.06.2021 07:50;CLtc5BWJcqH;27.02.2021 20:28;beautiful view but the tattoos though.. nice..! 😙🎶;1;beautiful view but the tattoos though.. nice..! 😙🎶;'beautiful', 'view', 'tattoo', 'though', 'nice', '😙', '🎶';1;0;0;positive
1,81845E+16;22.06.2021 07:50;CLtc5BWJcqH;27.02.2021 20:34;Done ❤️;1;Done ❤️;'done', '❤', '️';1;0;0;positive
1,80734E+16;22.06.2021 07:50;CLtc5BWJcqH;27.02.2021 20:54;That patch...😍;1;That patch...😍;'patch', '😍';1;0;0;positive
1,8099E+16;22.06.2021 07:50;CLtc5BWJcqH;27.02.2021 21:46;Love🔥😍;1;Love🔥😍;'love', '🔥', '😍';1;0;0;positive
1,79737E+16;22.06.2021 07:50;CLtc5BWJcqH;27.02.2021 21:53;🖤🙌;1;🖤🙌;'🖤', '🙌';1;0;0;positive
1,80552E+16;22.06.2021 07:50;CLuJsYkJinU;27.02.2021 18:38;That's an old mini! Thing still has a key insert 😂;1;That's an old mini! Thing still has a key insert 😂;"""that's"", 'old', 'mini', 'thing', 'still', 'key', 'insert', '😂'";0;1;0;neutral
1,7862E+16;22.06.2021 07:50;CLuJsYkJinU;27.02.2021 18:39;MINI lovers? Check my last MINI post!;1;MINI lovers? Check my last MINI post!;'mini', 'lover', 'check', 'last', 'mini', 'post';0;1;0;neutral
1,7862E+16;22.06.2021 07:50;CLuJsYkJinU;27.02.2021 18:44;👌🏻;1;👌🏻;'👌', '🏻';1;0;0;positive
1,78787E+16;22.06.2021 07:50;CLuJsYkJinU;27.02.2021 18:58;Félicitations @nels_pth 😍😍;3;Congratulations @nels_pth 😍😍;'congratulation', '@nels_pth', '😍', '😍';1;0;0;positive
1,78684E+16;22.06.2021 07:50;CLuJsYkJinU;27.02.2021 19:03;🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥;1;🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥;'🔥', '🔥', '🔥';1;0;0;positive
1,79527E+16;22.06.2021 07:50;CLuJsYkJinU;27.02.2021 19:06;Rock;1;Rock;'rock';0;1;0;neutral
1,78559E+16;22.06.2021 07:50;CLuJsYkJinU;27.02.2021 19:11;@_melike.cetinn_ ateşş ❤️;0;@_melike.cetinn_ fire ❤️;'@_melikecetinn_', 'fire', '❤', '️';1;0;0;positive
1,79463E+16;22.06.2021 07:50;CLuJsYkJinU;27.02.2021 19:11;Oooooooh yessssss🔥;1;Oooooooh yessssss🔥;'oooooooh', 'yes', '🔥';1;0;0;positive
1,79015E+16;22.06.2021 07:50;CLuJsYkJinU;27.02.2021 19:29;Love it !!🔥🔥;1;Love it !!🔥🔥;'love', '🔥', '🔥';1;0;0;positive
1,78737E+16;22.06.2021 07:50;CLuJsYkJinU;27.02.2021 19:43;Id love to hear the amount of SPL created with some fine audio in one of these!;1;Id love to hear the amount of SPL created with some fine audio in one of these!;'id', 'love', 'hear', 'amount', 'spl', 'created', 'fine', 'audio', 'one';1;0;0;positive
1,79464E+16;22.06.2021 07:50;CLuJsYkJinU;27.02.2021 18:08;@thedamnlife;0;@thedamnlife;'@thedamnlife';0;1;0;neutral
1,81452E+16;22.06.2021 07:50;CLuJsYkJinU;27.02.2021 18:12;Too much cheap plastic in there;2;Too much cheap plastic in there;'much', 'cheap', 'plastic';0;0;1;negative
1,78902E+16;22.06.2021 07:50;CLuJsYkJinU;27.02.2021 18:12;Una pic así @josafath_silva 🖤;0;A pic like that @josafath_silva 🖤;'pic', 'like', '@josafath_silva', '🖤';1;0;0;positive
1,79168E+16;22.06.2021 07:50;CLuJsYkJinU;27.02.2021 18:25;Thanks a lot my family 😘😘😘😘😘;7;Thanks a lot my family 😘😘😘😘😘;'thanks', 'lot', 'family', '😘', '😘', '😘';1;0;0;positive
1,81402E+16;22.06.2021 07:50;CLuJsYkJinU;27.02.2021 18:26;👍👌;1;👍👌;'👍', '👌';1;0;0;positive
1,78924E+16;22.06.2021 07:50;CLuJsYkJinU;27.02.2021 18:36;😍🙌;1;😍🙌;'😍', '🙌';1;0;0;positive
1,78882E+16;22.06.2021 07:50;CLuJsYkJinU;27.02.2021 18:01;😍🔥❤️;1;😍🔥❤️;'😍', '🔥', '❤', '️';1;0;0;positive
1,78757E+16;22.06.2021 07:50;CLuJsYkJinU;27.02.2021 18:01;Bana da alın bundan 🔥;1;Get me this too 🔥;'get', '🔥';1;0;0;positive
1,79068E+16;22.06.2021 07:50;CLuJsYkJinU;27.02.2021 18:02;💥💥💥💥✨✨✨✨✨✨✨🔥🔥🔥🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️🖤🖤🖤🖤🖤🖤🖤💥💥💥💥💥💥🌟🌟🌟🌟🌟🌟🌟🤯🤯🤯🤯🤯🤯🤯💕💕💕💕💕💕💕💕💕💯💯💯💯💯💯💯💯;2;💥💥💥💥✨✨✨✨✨✨✨🔥🔥🔥🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️🖤🖤🖤🖤🖤🖤🖤💥💥💥💥💥💥🌟🌟🌟🌟🌟🌟🌟🤯🤯🤯🤯🤯🤯🤯💕💕💕💕💕💕💕💕💕💯💯💯💯💯💯💯💯;'💥', '💥', '💥', '✨', '✨', '✨', '🔥', '🔥', '🔥', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '🖤', '🖤', '🖤', '💥', '💥', '💥', '🌟', '🌟', '🌟', '🤯', '🤯', '🤯', '💕', '💕', '💕', '💯', '💯', '💯';1;0;0;positive
1,80551E+16;22.06.2021 07:50;CLuJsYkJinU;27.02.2021 18:05;Set the navigation to timing chain issues;4;Set the navigation to timing chain issues;'set', 'navigation', 'timing', 'chain', 'issue';0;1;0;neutral
1,79101E+16;22.06.2021 07:50;CLuJsYkJinU;28.02.2021 11:56;🔥🔥🔥❤️;1;🔥🔥🔥❤️;'🔥', '🔥', '🔥', '❤', '️';1;0;0;positive
1,79707E+16;22.06.2021 07:50;CLuJsYkJinU;28.02.2021 12:04;Great colour ❤️;0;Great colour ❤️;'great', 'colour', '❤', '️';1;0;0;positive
1,78974E+16;22.06.2021 07:50;CLuJsYkJinU;28.02.2021 12:23;My color...❤️ one day... I will take it!💪;0;My color...❤️ one day... I will take it!💪;'color', '❤', '️', 'one', 'day', 'take', '💪';1;0;0;positive
1,78892E+16;22.06.2021 07:50;CLuJsYkJinU;28.02.2021 12:52;SPICY 🔥;1;SPICY 🔥;'spicy', '🔥';1;0;0;positive
1,79075E+16;22.06.2021 07:50;CLuJsYkJinU;28.02.2021 12:54;#bae🔥;0;#bae🔥;'bae', '🔥';1;0;0;positive
1,7906E+16;22.06.2021 07:50;CLuJsYkJinU;28.02.2021 12:56;We were in line behind a Mini yesterday and noticed the tail lights were the British flag. Very nice touch!;1;We were in line behind a Mini yesterday and noticed the tail lights were the British flag. Very nice touch!;'line', 'behind', 'mini', 'yesterday', 'noticed', 'tail', 'light', 'british', 'flag', 'nice', 'touch';1;0;0;positive
1,78905E+16;22.06.2021 07:50;CLuJsYkJinU;28.02.2021 13:02;Классная, агрессивная.., малышка!..🔥👏😮;0;Cool, aggressive .. baby! .. 🔥👏😮;'cool', 'aggressive', 'baby', '🔥', '👏', '😮';1;0;0;positive
1,78842E+16;22.06.2021 07:50;CLuJsYkJinU;28.02.2021 13:18;One day ❤️🙌;0;One day ❤️🙌;'one', 'day', '❤', '️', '🙌';1;0;0;positive
1,78624E+16;22.06.2021 07:50;CLuJsYkJinU;28.02.2021 13:41;Love❤️;0;Love❤️;'love', '❤', '️';1;0;0;positive
1,78881E+16;22.06.2021 07:50;CLuJsYkJinU;28.02.2021 10:48;Amazing 🔥👏;0;Amazing 🔥👏;'amazing', '🔥', '👏';1;0;0;positive
1,78628E+16;22.06.2021 07:50;CLuJsYkJinU;28.02.2021 10:55;Wie mein kleiner 😍😍😍❤️❤️;0;Like my little one 😍😍😍❤️❤️;'like', 'little', 'one', '😍', '😍', '😍', '❤', '️', '❤', '️';1;0;0;positive
1,78989E+16;22.06.2021 07:50;CLuJsYkJinU;28.02.2021 11:20;Top pic ! ❤🌸;0;Top pic ! ❤🌸;'top', 'pic', '❤', '🌸';1;0;0;positive
1,78865E+16;22.06.2021 07:50;CLuJsYkJinU;28.02.2021 11:22;@david.nolasco51;1;@ david.nolasco51;'@', 'davidnolasco', '51';0;1;0;neutral
1,78629E+16;22.06.2021 07:50;CLuJsYkJinU;28.02.2021 11:45;Always on the move!!;0;Always on the move!!;'always', 'move';1;0;0;positive
1,78743E+16;22.06.2021 07:50;CLuJsYkJinU;28.02.2021 10:08;Quiero ese;0;I want that;'want';1;0;0;positive
1,79297E+16;22.06.2021 07:50;CLwbkekJYvU;28.02.2021 10:01;Red color is wonderful 😍😍;0;Red color is wonderful 😍😍;'red', 'color', 'wonderful', '😍', '😍';1;0;0;positive
1,78887E+16;22.06.2021 07:50;CLwbkekJYvU;28.02.2021 10:02;COOL CAR! LOVE IT! 🔥🔥🔥🔥🔥;0;COOL CAR! LOVE IT! 🔥🔥🔥🔥🔥;'cool', 'car', 'love', '🔥', '🔥', '🔥';1;0;0;positive
1,78631E+16;22.06.2021 11:26;CL3tKkWpu_0;01.03.2021 10:06;Nice 🙂👍;0;Nice 🙂👍;'nice', '🙂', '👍';1;0;0;positive
1,78924E+16;22.06.2021 11:26;CL3tKkWpu_0;01.03.2021 10:06;@mr_arshi_cars;0;@mr_arshi_cars;'@mr_arshi_cars';0;1;0;neutral
1,79253E+16;22.06.2021 11:26;CL3tKkWpu_0;01.03.2021 10:06;Voo🔥🔥🔥;0;flight🔥🔥🔥;'flight', '🔥', '🔥', '🔥';1;0;0;positive
1,79217E+16;22.06.2021 11:26;CL3tKkWpu_0;01.03.2021 10:07;Nice🔥;1;Nice🔥;'nice', '🔥';1;0;0;positive
1,8138E+16;22.06.2021 11:26;CL3tKkWpu_0;01.03.2021 10:09;My favorite classic look car in MINI 💖💕;2;My favorite classic look car in MINI 💖💕;'favorite', 'classic', 'look', 'car', 'mini', '💖', '💕';1;0;0;positive
1,78867E+16;22.06.2021 11:26;CL3tKkWpu_0;01.03.2021 10:16;Nice look 👌👌👌💖💖💖💕💕💕💕;2;Nice look 👌👌👌💖💖💖💕💕💕💕;'nice', 'look', '👌', '👌', '👌', '💖', '💖', '💖', '💕', '💕', '💕';1;0;0;positive
1,78751E+16;22.06.2021 11:26;CL3tKkWpu_0;01.03.2021 10:21;Love this vidio 💖 that's the MINI feeling!!;3;Love this vidio 💖 that's the MINI feeling!!;"'love', 'vidio', '💖', ""that's"", 'mini', 'feeling'";1;0;0;positive
1,81405E+16;22.06.2021 11:26;CL36iVMpke7;01.03.2021 12:07;🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️;0;🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️;'🔥', '🔥', '🔥', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️';1;0;0;positive
1,79274E+16;22.06.2021 11:26;CL36iVMpke7;01.03.2021 12:07;🥺💙💙💙💙💙;0;🥺💙💙💙💙💙;'🥺', '💙', '💙', '💙';1;0;0;positive
1,78637E+16;22.06.2021 11:26;CL36iVMpke7;01.03.2021 12:09;You removed the small spoiler from the Cooper S?;1;You removed the small spoiler from the Cooper S?;'removed', 'small', 'spoiler', 'cooper';0;1;0;neutral
1,80747E+16;22.06.2021 11:27;CL4WFflJStP;01.03.2021 16:43;🔥🔥🔥🔥🔥🔥?;1;🔥🔥🔥🔥🔥🔥?;'🔥', '🔥', '🔥';0;1;0;neutral
1,78989E+16;22.06.2021 11:27;CL4WFflJStP;01.03.2021 16:46;One day paka❤️🙌❤️;1;One day paka❤️🙌❤️;'one', 'day', 'paka', '❤', '️', '🙌', '❤', '️';1;0;0;positive
1,78865E+16;22.06.2021 11:27;CL4WFflJStP;01.03.2021 16:54;My Dream 🌙;1;My Dream 🌙;'dream', '🌙';1;0;0;positive
1,79369E+16;22.06.2021 11:27;CL4WFflJStP;01.03.2021 17:02;Beautiful pictures 😍;2;Beautiful pictures 😍;'beautiful', 'picture', '😍';1;0;0;positive
1,81413E+16;22.06.2021 11:27;CL4WFflJStP;01.03.2021 17:57;COOL CABRIO! 🔥🔥🔥🔥🔥🔥🔥;1;COOL CABRIO! 🔥🔥🔥🔥🔥🔥🔥;'cool', 'cabrio', '🔥', '🔥', '🔥';1;0;0;positive
1,81873E+16;22.06.2021 11:27;CL4WFflJStP;01.03.2021 18:00;🚗Hi cutie 😸🍫;0;🚗Hi cutie 😸🍫;'🚗', 'hi', 'cutie', '😸', '🍫';1;0;0;positive
1,78937E+16;22.06.2021 11:27;CL4WFflJStP;01.03.2021 18:04;Love the color ❤️❤️❤️😍;1;Love the color ❤️❤️❤️😍;'love', 'color', '❤', '️', '❤', '️', '❤', '️', '😍';1;0;0;positive
1,79424E+16;22.06.2021 11:27;CL4WFflJStP;01.03.2021 18:37;Your cars are Expensive& Problems recalls Expensive Maintenance!!! Too bad Toyota & Honda Doesnt compete in this Segment;1;Your cars are Expensive& Problems recalls Expensive Maintenance!!! Too bad Toyota & Honda Doesnt compete in this Segment;'car', 'expensive', 'problem', 'recall', 'expensive', 'maintenance', 'bad', 'toyota', 'honda', 'doesnt', 'compete', 'segment';0;0;1;negative
1,78743E+16;22.06.2021 11:27;CL4WFflJStP;01.03.2021 16:03;🔥🔥🔥👏👏;1;🔥🔥🔥👏👏;'🔥', '🔥', '🔥', '👏', '👏';1;0;0;positive
1,79351E+16;22.06.2021 11:27;CL4WFflJStP;01.03.2021 16:05;@kim_cheunsang it's look so cute, beautiful, amazing, and cool.;0;@kim_cheunsang it's look so cute, beautiful, amazing, and cool.;'@kim_cheunsang', 'look', 'cute', 'beautiful', 'amazing', 'cool';1;0;0;positive
1,81975E+16;22.06.2021 11:27;CL4WFflJStP;01.03.2021 16:11;Amazing😍❤️;1;Amazing😍❤️;'amazing', '😍', '❤', '️';1;0;0;positive
1,7891E+16;22.06.2021 11:27;CL4WFflJStP;01.03.2021 16:14;@yejjeen;1;@yejjeen;'@yejjeen';0;1;0;neutral
1,79104E+16;22.06.2021 11:27;CL4WFflJStP;01.03.2021 16:31;👏👏🙌;0;👏👏🙌;'👏', '👏', '🙌';1;0;0;positive
1,7927E+16;22.06.2021 11:27;CL4kFk9JVWy;01.03.2021 18:08;🚗💨;0;🚗💨;'🚗', '💨';1;0;0;positive
1,7888E+16;22.06.2021 11:27;CL4kFk9JVWy;01.03.2021 18:29;@raamyo we need one❤️;1;@raamyo we need one❤️;'@raamyo', 'need', 'one', '❤', '️';1;0;0;positive
1,7893E+16;22.06.2021 11:27;CL4kFk9JVWy;01.03.2021 18:41;@mini Why i cannot configure a mini GP?;0;@mini Why i cannot configure a mini GP?;'@mini', 'cannot', 'configure', 'mini', 'gp';0;0;1;negative
1,81519E+16;22.06.2021 11:27;CL4kFk9JVWy;01.03.2021 18:50;Can't wait to pick mine up ❤️;3;Can't wait to pick mine up ❤️;"""can't"", 'wait', 'pick', 'mine', '❤', '️'";1;0;0;positive
1,81968E+16;22.06.2021 11:27;CL4kFk9JVWy;01.03.2021 18:53;@fcaracoche;1;@fcaracoche;'@fcaracoche';0;1;0;neutral
1,78584E+16;22.06.2021 11:27;CL4kFk9JVWy;01.03.2021 19:07;@dan_smith45;1;@dan_smith45;'@dan_smith45';0;1;0;neutral
1,79147E+16;22.06.2021 11:27;CL4kFk9JVWy;01.03.2021 19:11;🔥🔥🔥🔥🔥 😍😍😍😍 next one👍;0;🔥🔥🔥🔥🔥 😍😍😍😍 next one👍;'🔥', '🔥', '🔥', '😍', '😍', '😍', 'next', 'one', '👍';1;0;0;positive
1,80699E+16;22.06.2021 11:28;CL82ffMHW9D;03.03.2021 10:06;Great photo 🔥;0;Great photo 🔥;'great', 'photo', '🔥';1;0;0;positive
1,79103E+16;22.06.2021 11:28;CL82ffMHW9D;03.03.2021 10:06;Yeah I’ve got the proper tyres, now I just need the Mini ✌🏼;0;Yeah I’ve got the proper tyres, now I just need the Mini ✌🏼;'yeah', 'ive', 'got', 'proper', 'tyre', 'need', 'mini', '✌', '🏼';1;0;0;positive
