,comment_id,updated,shortcode,created_at,comment_text,comment_likes,translation,tokens
459,17884619828046483,2021-06-22 07:36:40.336,CLFD8nCpY0R,2021-02-13 17:06:17.000,@shasna_pk,1,@shasna_pk,'@shasna_pk'
460,17949091678423519,2021-06-22 07:36:40.336,CLFD8nCpY0R,2021-02-13 17:06:59.000,The iconic counters 😍,2,The iconic counters 😍,"'iconic', 'counter', '😍'"
461,18197385712046979,2021-06-22 07:36:40.336,CLFD8nCpY0R,2021-02-13 17:25:42.000,@rogersseth 😍,1,@rogersseth 😍,"'@rogersseth', '😍'"
462,17900000650785147,2021-06-22 07:36:57.788,CLHouaspXeW,2021-02-14 13:09:48.000,@mintedan ⚘,1,@mintedan ⚘,"'@mintedan', '⚘'"
463,17871714425259172,2021-06-22 07:36:57.788,CLHouaspXeW,2021-02-14 13:24:22.000,If only i can drive around the world for her 😢,0,If only i can drive around the world for her 😢,"'drive', 'around', 'world', '😢'"
464,18193000411030662,2021-06-22 07:36:57.788,CLHouaspXeW,2021-02-14 13:43:46.000,@drhavard 😝,0,@drhavard,'@drhavard'
465,17910141076615261,2021-06-22 07:36:57.788,CLHouaspXeW,2021-02-14 13:50:12.000,Kkkkk 🙌🙌 @intelligence_345 😍,0,Kkkkk 🙌🙌 @intelligence_345 😍,"'kkkkk', '🙌', '🙌', '@intelligence_345', '😍'"
466,17950751962417170,2021-06-22 07:36:57.788,CLHouaspXeW,2021-02-14 14:12:36.000,@baduris_,0,@baduris_,'@baduris_'
467,18194536099043255,2021-06-22 07:36:57.788,CLHouaspXeW,2021-02-14 14:31:52.000,@45.JCW 😄,0,@ 45.JCW 😄,"'@', '45jcw', '😄'"
468,17868877418333667,2021-06-22 07:36:57.788,CLHouaspXeW,2021-02-14 14:50:58.000,@luhwiinda for sure,0,@luhwiinda for sure,"'@luhwiinda', 'sure'"
469,18076413424247511,2021-06-22 07:36:57.788,CLHouaspXeW,2021-02-14 15:01:44.000,@ela__michaela 💫,0,@she__michaela 💫,"'@she__michaela', '💫'"
470,17905705567712157,2021-06-22 07:37:01.560,CLKGqrqpvcg,2021-02-14 13:03:02.000,🙌🙌🙌🙌,0,🙌🙌🙌🙌,"'🙌', '🙌', '🙌'"
471,17891321158915270,2021-06-22 07:37:01.560,CLKGqrqpvcg,2021-02-14 13:05:42.000,@miluminicrafts ❤️,0,@miluminicrafts ❤️,"'@miluminicrafts', '❤', '️'"
472,17891354218906039,2021-06-22 07:37:01.560,CLKGqrqpvcg,2021-02-14 13:09:29.000,@myself,0,@myself,'@myself'
473,18194515120033851,2021-06-22 07:37:14.255,CLKGqrqpvcg,2021-02-14 16:04:07.000,Always Stylish And Sporty🔥❤️❤️,0,Always Stylish And Sporty🔥❤️❤️,"'always', 'stylish', 'sporty', '🔥', '❤', '️', '❤', '️'"
474,17956067386396577,2021-06-22 07:37:14.255,CLKGqrqpvcg,2021-02-14 16:06:20.000,Amazing mini😍❤️,1,Amazing mini😍❤️,"'amazing', 'mini', '😍', '❤', '️'"
475,17944517608431513,2021-06-22 07:37:14.255,CLKGqrqpvcg,2021-02-14 16:07:39.000,Good to know about CO2 emissions ... don't forget to write about HP to raise illusions!,0,Good to know about CO2 emissions ... don't forget to write about HP to raise illusions!,"'good', 'know', 'co2', 'emission', 'forget', 'write', 'hp', 'raise', 'illusion'"
476,18192440335029098,2021-06-22 07:37:14.255,CLKGqrqpvcg,2021-02-14 16:09:11.000,That front 👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻,0,That front 👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻,"'front', '👎', '🏻', '👎', '🏻', '👎', '🏻', '👎', '🏻', '👎', '🏻', '👎', '🏻', '👎', '🏻', '👎', '🏻', '👎', '🏻'"
477,17880069671070744,2021-06-22 07:37:34.223,CLKGqrqpvcg,2021-02-15 14:46:35.000,@aurelinefit,0,@aurelinefit,'@aurelinefit'
478,17912406775614220,2021-06-22 07:37:34.223,CLKGqrqpvcg,2021-02-15 15:28:25.000,"The sound of the heart (engine), comes with tenderness to my ears. It is a gift, anywhere.
MINI (♥️) 😍",1,"The sound of the heart (engine), comes with tenderness to my ears. It is a gift, anywhere.
MINI (♥️) 😍","'sound', 'heart', 'engine', 'come', 'tenderness', 'ear', 'gift', 'anywhere', 'mini', '♥', '️', '😍'"
479,17891315107931422,2021-06-22 07:37:34.223,CLKGqrqpvcg,2021-02-15 15:30:36.000,@mariatorregrosam,1,@mariatorregrosam,'@mariatorregrosam'
480,17865283337345183,2021-06-22 07:37:34.223,CLKGqrqpvcg,2021-02-15 15:32:01.000,Just ordered this beauty last week 🥰 @mini,1,Just ordered this beauty last week 🥰 @mini,"'ordered', 'beauty', 'last', 'week', '🥰', '@mini'"
481,17909197132619940,2021-06-22 07:37:34.223,CLKGqrqpvcg,2021-02-15 15:45:14.000,Spettacolo😍,0,Entertainment😍,"'entertainment', '😍'"
482,18030124534293687,2021-06-22 07:37:34.223,CLKGqrqpvcg,2021-02-15 16:11:58.000,Meu sonho 🙌,0,my dream 🙌,"'dream', '🙌'"
483,18030124534293687,2021-06-22 07:37:34.223,CLKGqrqpvcg,2021-02-15 16:11:58.000,Meu sonho 🙌,0,my dream 🙌,"'dream', '🙌'"
484,17865610889322589,2021-06-22 07:37:34.223,CLKGqrqpvcg,2021-02-15 16:21:22.000,This is nice,0,This is nice,'nice'
485,17862346541392064,2021-06-22 07:37:38.078,CLKGqrqpvcg,2021-02-15 14:03:07.000,😢,0,😢,'😢'
486,18129679930161878,2021-06-22 07:37:38.078,CLKGqrqpvcg,2021-02-15 14:05:11.000,Cant wait to see this @mini JCW in Green Hell! (Nürburgring Nordschleife),0,Cant wait to see this @mini JCW in Green Hell! (Nürburgring Nordschleife),"'cant', 'wait', 'see', '@mini', 'jcw', 'green', 'hell', 'nürburgring', 'nordschleife'"
487,17917036510570867,2021-06-22 07:37:38.078,CLKGqrqpvcg,2021-02-15 14:06:37.000,😍🔥 💪 once to Gailingen please 🥰,0,😍🔥 💪 once to Gailingen please 🥰,"'😍', '🔥', '💪', 'gailingen', 'please', '🥰'"
488,18096621901222624,2021-06-22 07:37:38.078,CLKGqrqpvcg,2021-02-15 14:10:44.000,@stefewster,1,@stefewster,'@stefewster'
489,17899533049793715,2021-06-22 07:37:38.078,CLKGqrqpvcg,2021-02-15 14:14:57.000,"Is the new jkw 😍, front picture?",0,"Is the new jkw 😍, front picture?","'new', 'jkw', '😍', 'front', 'picture'"
490,17875265666192362,2021-06-22 07:37:38.078,CLKGqrqpvcg,2021-02-15 14:15:27.000,Wow so beautiful,1,Wow so beautiful,"'wow', 'beautiful'"
491,17933464501460434,2021-06-22 07:37:38.078,CLKGqrqpvcg,2021-02-15 14:18:27.000,How beautiful 🔥,0,How beautiful 🔥,"'beautiful', '🔥'"
492,17861300294463996,2021-06-22 07:37:38.078,CLKGqrqpvcg,2021-02-15 14:20:48.000,❤️🙌🔥,0,❤️🙌🔥,"'❤', '️', '🙌', '🔥'"
493,17878809809143051,2021-06-22 07:37:38.078,CLKGqrqpvcg,2021-02-15 14:28:30.000,😍👏🔥🔥🔥❤️,1,😍👏🔥🔥🔥❤️,"'😍', '👏', '🔥', '🔥', '🔥', '❤', '️'"
494,17915572675586742,2021-06-22 07:37:42.802,CLKGqrqpvcg,2021-02-15 14:01:32.000,😍😍🔥🔥,0,😍😍🔥🔥,"'😍', '😍', '🔥', '🔥'"
495,17864776301362301,2021-06-22 07:38:21.973,CLMJCWqJIRI,2021-02-15 18:02:57.000,Awesome💙,2,Awesome💙,"'awesome', '💙'"
496,18140348065183977,2021-06-22 07:38:21.973,CLMJCWqJIRI,2021-02-15 18:03:21.000,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,1,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,"'🔥', '🔥', '🔥'"
497,17967256465373600,2021-06-22 07:38:43.534,CLMJCWqJIRI,2021-02-16 17:15:10.000,❤️❤️❤️❤️💣🏁🇬🇧🏆,0,❤️❤️❤️❤️💣🏁🇬🇧🏆,"'❤', '️', '❤', '️', '❤', '️', '❤', '️', '💣', '🏁', '🇬', '🇧', '🏆'"
498,18149116738125508,2021-06-22 07:38:43.534,CLMJCWqJIRI,2021-02-16 17:16:59.000,The original MINI is so awesome ❤️,1,The original MINI is so awesome ❤️,"'original', 'mini', 'awesome', '❤', '️'"
499,17894511094891628,2021-06-22 07:38:43.534,CLMJCWqJIRI,2021-02-16 17:21:16.000,THE CLASSIC CAR LEADING OVER DECADES ❤️❤️❤️@mini,1,THE CLASSIC CAR LEADING OVER DECADES ❤️❤️❤️@mini,"'classic', 'car', 'leading', 'decade', '❤', '️', '❤', '️', '❤', '️', '@mini'"
500,17864205236335444,2021-06-22 07:38:43.534,CLMJCWqJIRI,2021-02-16 17:25:15.000,@mini What I know again??,0,@mini What I know again??,"'@mini', 'know'"
501,18071135434258228,2021-06-22 07:38:43.534,CLMJCWqJIRI,2021-02-16 17:28:32.000,That's the gang we'd love to hang out with 😍,1,That's the gang we'd love to hang out with 😍,"""that's"", 'gang', ""we'd"", 'love', 'hang', '😍'"
502,17865602414320520,2021-06-22 07:38:43.534,CLMJCWqJIRI,2021-02-16 17:53:22.000,❤️🔥 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥👏,1,❤️🔥 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥👏,"'❤', '️', '🔥', '🔥', '🔥', '🔥', '👏'"
503,17843366996533829,2021-06-22 07:38:43.534,CLMJCWqJIRI,2021-02-16 17:55:03.000,Mini for life,0,Mini for life,"'mini', 'life'"
504,17943613312442681,2021-06-22 07:38:43.534,CLMJCWqJIRI,2021-02-16 18:08:10.000,👍🏽,0,👍🏽,"'👍', '🏽'"
505,18159840982106420,2021-06-22 07:38:48.497,CLMJCWqJIRI,2021-02-16 17:01:42.000,"I basically thought that it was a scam until I decided to give it a try with just a  little start up of $1000 and I got $10,000 in 5days it's so amazing and everything works out @stephanie_russell06",0,"I basically thought that it was a scam until I decided to give it a try with just a  little start up of $1000 and I got $10,000 in 5days it's so amazing and everything works out @stephanie_russell06","'basically', 'thought', 'scam', 'decided', 'give', 'try', 'little', 'start', '$', '1000', 'got', '$', '10000', '5days', 'amazing', 'everything', 'work', '@stephanie_russell06'"
506,17862462053396820,2021-06-22 07:38:48.497,CLMJCWqJIRI,2021-02-16 17:12:35.000,Cool classic! ❤️ 🔥,1,Cool classic! ❤️ 🔥,"'cool', 'classic', '❤', '️', '🔥'"
507,18194118043053530,2021-06-22 07:40:42.421,CLPQNIPpYrp,2021-02-17 18:04:44.000,So iconic,0,So iconic,'iconic'
508,17918304217541616,2021-06-22 07:40:42.421,CLPQNIPpYrp,2021-02-17 18:45:28.000,Me dê,0,We will,
509,17882033414089652,2021-06-22 07:40:42.421,CLPQNIPpYrp,2021-02-17 19:39:54.000,🔥🔥😍,0,🔥🔥😍,"'🔥', '🔥', '😍'"
510,17907052450637479,2021-06-22 07:40:42.421,CLPQNIPpYrp,2021-02-17 20:21:26.000,"Bellissimo mondo,il mondo Mini!",0,"Beautiful world, the Mini world!","'beautiful', 'world', 'mini', 'world'"
511,18159091120106453,2021-06-22 07:40:42.421,CLPQNIPpYrp,2021-02-17 21:23:26.000,I’ve just bought mine yesterday from Williams Manchester mini. This is my fourth mini and my first JCW. I haven’t stopped smiling since picking it up last night. Thanks Dan from Mini excellent service as always 😊,4,I’ve just bought mine yesterday from Williams Manchester mini. This is my fourth mini and my first JCW. I haven’t stopped smiling since picking it up last night. Thanks Dan from Mini excellent service as always 😊,"'ive', 'bought', 'mine', 'yesterday', 'williams', 'manchester', 'mini', 'fourth', 'mini', 'first', 'jcw', 'havent', 'stopped', 'smiling', 'since', 'picking', 'last', 'night', 'thanks', 'dan', 'mini', 'excellent', 'service', 'always', '😊'"
512,17886211840977438,2021-06-22 07:40:42.421,CLPQNIPpYrp,2021-02-17 22:14:21.000,😍😍😍😍😍😍👏❤️😃🙏❤️🇧🇷,0,😍😍😍😍😍😍👏❤️😃🙏❤️🇧🇷,"'😍', '😍', '😍', '👏', '❤', '️', '😃', '🙏', '❤', '️', '🇧', '🇷'"
513,17872093970212214,2021-06-22 07:40:42.421,CLPQNIPpYrp,2021-02-17 22:47:22.000,Superbe 🤩🔥🙌😍,0,Superb 🤩🔥🙌😍,"'superb', '🤩', '🔥', '🙌', '😍'"
514,17883775073073873,2021-06-22 07:40:46.818,CLRZoyvp0Cq,2021-02-17 15:44:36.000,Thunder blue 😍,0,Thunder blue 😍,"'thunder', 'blue', '😍'"
515,18159890638128952,2021-06-22 07:40:46.818,CLRZoyvp0Cq,2021-02-17 16:10:07.000,S.up,0,S.up,'sup'
516,17907213757642063,2021-06-22 07:40:46.818,CLRZoyvp0Cq,2021-02-17 16:42:20.000,R53 it is!!! 🔥 🚀 ♾,0,R53 it is!!! 🔥 🚀 ♾,"'r53', '🔥', '🚀', '♾'"
517,18199491676023882,2021-06-22 07:40:46.818,CLRZoyvp0Cq,2021-02-17 17:45:09.000,❤️❤️❤️❤️my  son  loves  your  cars😍😍😍,0,❤️❤️❤️❤️my  son  loves  your  cars😍😍😍,"'❤', '️', '❤', '️', '❤', '️', '❤', '️', 'son', 'love', 'car', '😍', '😍', '😍'"
518,17873040509194730,2021-06-22 07:40:46.818,CLRZoyvp0Cq,2021-02-17 17:45:14.000,Onze oprit @daniek_bouwmeester ?,1,Our driveway @daniek_bouwmeester?,"'driveway', '@daniek_bouwmeester'"
519,17936456248445565,2021-06-22 07:40:46.818,CLRZoyvp0Cq,2021-02-17 17:48:50.000,I’ll own one 🔜 ❤️,1,I’ll own one 🔜 ❤️,"'ill', 'one', '🔜', '❤', '️'"
520,18194717743029287,2021-06-22 07:40:50.894,CLRZoyvp0Cq,2021-02-17 14:44:45.000,Wooow!!! 😍 R53 ICONIC 🚀,4,Wooow!!! 😍 R53 ICONIC 🚀,"'wooow', '😍', 'r53', 'iconic', '🚀'"
521,18059355940277502,2021-06-22 07:40:50.894,CLRZoyvp0Cq,2021-02-17 14:59:40.000,🔥🔥🔥👏,0,🔥🔥🔥👏,"'🔥', '🔥', '🔥', '👏'"
522,17980187305332184,2021-06-22 07:40:50.894,CLRZoyvp0Cq,2021-02-17 15:25:51.000,😍❤️,1,😍❤️,"'😍', '❤', '️'"
523,17859825395393344,2021-06-22 07:40:50.894,CLRZoyvp0Cq,2021-02-17 15:27:46.000,💗💗💗мои красавчики любимые 🤗,0,💗💗💗my handsome beloved 🤗,"'💗', '💗', '💗', 'handsome', 'beloved', '🤗'"
524,18137124775158354,2021-06-22 07:40:58.995,CLRuMNOp8Uv,2021-02-17 14:22:15.000,🙌on day iam going to work so hard amd get it,2,🙌on day iam going to work so hard amd get it,"'🙌', 'day', 'iam', 'going', 'work', 'hard', 'amd', 'get'"
525,17872425449312657,2021-06-22 07:40:58.995,CLRuMNOp8Uv,2021-02-17 14:26:20.000,@panshito_o,1,@panshito_o,'@panshito_o'
526,17883726242014639,2021-06-22 07:40:58.995,CLRuMNOp8Uv,2021-02-17 14:26:27.000,@lisneth_boscan95,1,@lisneth_boscan95,'@lisneth_boscan95'
527,17861726156363284,2021-06-22 07:40:58.995,CLRuMNOp8Uv,2021-02-17 14:27:05.000,Thank you very much! 💪🏻❤️,4,Thank you very much! 💪🏻❤️,"'thank', 'much', '💪', '🏻', '❤', '️'"
528,17888571016987237,2021-06-22 07:40:58.995,CLRuMNOp8Uv,2021-02-17 14:27:15.000,🤤,0,🤤,'🤤'
529,17872038791207846,2021-06-22 07:40:58.995,CLRuMNOp8Uv,2021-02-17 14:27:52.000,What a dreamteam 😍❤️,1,What a dreamteam 😍❤️,"'dreamteam', '😍', '❤', '️'"
530,17899771153792136,2021-06-22 07:40:58.995,CLRuMNOp8Uv,2021-02-17 14:36:33.000,"Woooowwww,you will never go wrong with mini,so portable and nice",1,"Woooowwww,you will never go wrong with mini,so portable and nice","'woooowwwwyou', 'never', 'go', 'wrong', 'miniso', 'portable', 'nice'"
531,17918044888567779,2021-06-22 07:41:02.542,CLRuMNOp8Uv,2021-02-17 14:04:42.000,Cool cars! 🔥🔥🔥,0,Cool cars! 🔥🔥🔥,"'cool', 'car', '🔥', '🔥', '🔥'"
532,17887442264004555,2021-06-22 07:41:02.542,CLRuMNOp8Uv,2021-02-17 14:05:06.000,🙌🙌🙌❤️❤️,0,🙌🙌🙌❤️❤️,"'🙌', '🙌', '🙌', '❤', '️', '❤', '️'"
533,17874484832233785,2021-06-22 07:41:02.542,CLRuMNOp8Uv,2021-02-17 14:06:23.000,This is the dream!  Great shot!  3 for 3,1,This is the dream!  Great shot!  3 for 3,"'dream', 'great', 'shot', '3', '3'"
534,17960455609391372,2021-06-22 07:41:02.542,CLRuMNOp8Uv,2021-02-17 14:07:46.000,Love Them al!,0,Love Them al!,"'love', 'al'"
535,17866920560309763,2021-06-22 07:41:02.542,CLRuMNOp8Uv,2021-02-17 14:19:27.000,😍🤩😍,0,😍🤩😍,"'😍', '🤩', '😍'"
536,17856088187474047,2021-06-22 07:41:24.101,CLUFNK0Jv8L,2021-02-18 14:46:16.000,Love the look ❤️🙌,0,Love the look ❤️🙌,"'love', 'look', '❤', '️', '🙌'"
537,17879426990131388,2021-06-22 07:41:24.101,CLUFNK0Jv8L,2021-02-18 15:08:05.000,Ill park mine on the end 🤷🏽‍♂️,3,Ill park mine on the end 🤷🏽‍♂️,"'ill', 'park', 'mine', 'end', '🤷', '🏽', '\u200d', '♂', '️'"
538,17914990501594462,2021-06-22 07:41:24.101,CLUFNK0Jv8L,2021-02-18 15:26:32.000,"Love them, someday I’ll have a mini back ❤️",0,"Love them, someday I’ll have a mini back ❤️","'love', 'someday', 'ill', 'mini', 'back', '❤', '️'"
539,17885627711051926,2021-06-22 07:41:24.101,CLUFNK0Jv8L,2021-02-18 15:36:01.000,🙌😎✌🏻🇲🇽,0,🙌😎✌🏻🇲🇽,"'🙌', '😎', '✌', '🏻', '🇲', '🇽'"
540,17887827247942608,2021-06-22 07:41:24.101,CLUFNK0Jv8L,2021-02-18 15:52:53.000,amazing😍,0,amazing😍,"'amazing', '😍'"
541,18196640827054657,2021-06-22 07:41:24.101,CLUFNK0Jv8L,2021-02-18 16:06:38.000,This was the colour of my first mini x,0,This was the colour of my first mini x,"'colour', 'first', 'mini', 'x'"
542,17921222968523714,2021-06-22 07:41:24.101,CLUFNK0Jv8L,2021-02-18 16:21:51.000,ı lıke very much,0,ı lıke very much,"'ı', 'lıke', 'much'"
543,17865756086321665,2021-06-22 07:41:24.101,CLUFNK0Jv8L,2021-02-18 16:43:14.000,Vintage collection 👏😍,1,Vintage collection 👏😍,"'vintage', 'collection', '👏', '😍'"
544,17890511419944176,2021-06-22 07:41:39.911,CLUFNK0Jv8L,2021-02-18 12:19:06.000,@seven7gears,0,@seven7gears,'@seven7gears'
545,18120849484172854,2021-06-22 07:41:39.911,CLUFNK0Jv8L,2021-02-18 12:49:46.000,❤️🙌,0,❤️🙌,"'❤', '️', '🙌'"
546,17951666302401374,2021-06-22 07:41:39.911,CLUFNK0Jv8L,2021-02-18 12:51:00.000,I adore my blue mini!!!,1,I adore my blue mini!!!,"'adore', 'blue', 'mini'"
547,17878696328150494,2021-06-22 07:41:39.911,CLUFNK0Jv8L,2021-02-18 13:37:50.000,😍😍😍😍😍😍😍😍,0,😍😍😍😍😍😍😍😍,"'😍', '😍', '😍'"
548,18140169613176765,2021-06-22 07:41:39.911,CLUFNK0Jv8L,2021-02-18 13:44:49.000,Which year were these mini Coopers manufactured?🔥❤️,0,Which year were these mini Coopers manufactured?🔥❤️,"'year', 'mini', 'cooper', 'manufactured', '🔥', '❤', '️'"
549,17917806277569940,2021-06-22 07:41:39.911,CLUFNK0Jv8L,2021-02-18 13:53:53.000,Bluetiful!,1,Bluetiful!,'bluetiful'
550,18101315518210555,2021-06-22 07:41:39.911,CLUFNK0Jv8L,2021-02-18 13:53:58.000,@eddyvh93  Omg my dream!!!!!,1,@eddyvh93  Omg my dream!!!!!,"'@eddyvh93', 'omg', 'dream'"
551,18202721206041897,2021-06-22 07:41:52.788,CLUFNK0Jv8L,2021-02-18 11:10:39.000,@mini What about victorious John Cooper Works minis? With British Racing Green??,0,@mini What about victorious John Cooper Works minis? With British Racing Green??,"'@mini', 'victorious', 'john', 'cooper', 'work', 'mini', 'british', 'racing', 'green'"
552,18128269054197941,2021-06-22 07:41:52.788,CLUFNK0Jv8L,2021-02-18 11:16:17.000,Mr Bean's Car,0,Mr Bean's Car,"'mr', ""bean's"", 'car'"
553,18087909319244787,2021-06-22 07:41:52.788,CLUFNK0Jv8L,2021-02-18 11:20:03.000,😍🤤,0,😍🤤,"'😍', '🤤'"
554,17940987880450904,2021-06-22 07:41:52.788,CLUFNK0Jv8L,2021-02-18 11:25:45.000,@kevin7kennedy 💙💙,1,@kevin7kennedy 💙💙,"'@kevin7kennedy', '💙', '💙'"
555,17850557039511986,2021-06-22 07:41:52.788,CLUFNK0Jv8L,2021-02-18 11:27:33.000,Magnifique. 😍.. Blue is beautiful 😘..,0,Magnifique. 😍.. Blue is beautiful 😘..,"'magnifique', '😍', 'blue', 'beautiful', '😘'"
556,17915835220583667,2021-06-22 07:41:52.788,CLUFNK0Jv8L,2021-02-18 11:29:49.000,Where's Mr. Bean?,0,Where's Mr. Bean?,"""where's"", 'mr', 'bean'"
557,17879801627125612,2021-06-22 07:41:52.788,CLUFNK0Jv8L,2021-02-18 11:47:04.000,@getschii_sx125,1,@getschii_sx125,'@getschii_sx125'
558,17916166606586981,2021-06-22 07:41:52.788,CLUFNK0Jv8L,2021-02-18 11:53:23.000,😍😍😍😍😍😍❤️😃🙏🇧🇷😍,0,😍😍😍😍😍😍❤️😃🙏🇧🇷😍,"'😍', '😍', '😍', '❤', '️', '😃', '🙏', '🇧', '🇷', '😍'"
559,17868009179287869,2021-06-22 07:41:57.427,CLUgm3Rpfmh,2021-02-18 10:19:48.000,50shadesofblue🔵,0,50shadesofblue🔵,"'50shadesofblue', '🔵'"
560,17869843136327922,2021-06-22 07:41:57.427,CLUgm3Rpfmh,2021-02-18 10:26:16.000,The dream line up 😍,1,The dream line up 😍,"'dream', 'line', '😍'"
561,17927054554483071,2021-06-22 07:41:57.427,CLUgm3Rpfmh,2021-02-18 10:29:08.000,@sandrahahnbueck 😍😍😍,0,@sandrahahnbueck 😍😍😍,"'@sandrahahnbueck', '😍', '😍', '😍'"
562,17909216200644843,2021-06-22 07:41:57.427,CLUgm3Rpfmh,2021-02-18 10:30:39.000,🔥❤️,0,🔥❤️,"'🔥', '❤', '️'"
563,18149063416124108,2021-06-22 07:41:57.427,CLUgm3Rpfmh,2021-02-18 10:34:02.000,💙💙💙💙💙💙,0,💙💙💙💙💙💙,"'💙', '💙', '💙'"
564,17879243813142510,2021-06-22 07:41:57.427,CLUgm3Rpfmh,2021-02-18 10:51:06.000,Уууф красоточки,1,Uuuf beauties,"'uuuf', 'beauty'"
565,17867978237302257,2021-06-22 07:41:57.427,CLUgm3Rpfmh,2021-02-18 10:53:34.000,yes,0,yes,'yes'
566,17956669561402500,2021-06-22 07:41:57.427,CLUgm3Rpfmh,2021-02-18 11:04:51.000,WOW ❤️,0,WOW ❤️,"'wow', '❤', '️'"
567,17907731854662318,2021-06-22 07:41:57.427,CLUgm3Rpfmh,2021-02-18 11:07:23.000,thank you‼️☺️🚙👍🏻,2,thank you‼️☺️🚙👍🏻,"'thank', '‼', '️', '☺', '️', '🚙', '👍', '🏻'"
568,17856030797467399,2021-06-22 07:42:12.028,CLUgm3Rpfmh,2021-02-18 10:03:30.000,❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,❤️❤️❤️❤️❤️❤️❤️❤️❤️,"'❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️', '❤', '️'"
569,17885408189058497,2021-06-22 07:42:12.028,CLUgm3Rpfmh,2021-02-18 10:04:00.000,"I hope to get a car of the same brand
❤️",0,"I hope to get a car of the same brand
❤️","'hope', 'get', 'car', 'brand', '❤', '️'"
570,17909009620637068,2021-06-22 07:42:12.028,CLUgm3Rpfmh,2021-02-18 10:05:15.000,I pick the blue one is it possible❤️😂,0,I pick the blue one is it possible❤️😂,"'pick', 'blue', 'one', 'possible', '❤', '️', '😂'"
571,18099843433209485,2021-06-22 07:42:12.028,CLUgm3Rpfmh,2021-02-18 10:10:11.000,👏👏👏👏👏. 🙌🙌🙌🙌❤️,0,👏👏👏👏👏. 🙌🙌🙌🙌❤️,"'👏', '👏', '👏', '🙌', '🙌', '🙌', '❤', '️'"
572,17880335975071738,2021-06-22 07:42:12.028,CLUgm3Rpfmh,2021-02-18 10:15:32.000,"Lo stesso colore della mia, ma la mia ha la capotta nera😍",0,"The same color as mine, but mine has a black hood😍","'color', 'mine', 'mine', 'black', 'hood', '😍'"
573,17901517336750270,2021-06-22 07:42:32.988,CLUgm3Rpfmh,2021-02-18 19:15:05.000,❤️❤️❤️🚙,0,❤️❤️❤️🚙,"'❤', '️', '❤', '️', '❤', '️', '🚙'"
574,17911237087623273,2021-06-22 07:42:32.988,CLUgm3Rpfmh,2021-02-18 19:15:41.000,"just ordered mine, can’t wait 😍",2,"just ordered mine, can’t wait 😍","'ordered', 'mine', 'cant', 'wait', '😍'"
575,17873036363277725,2021-06-22 07:42:32.988,CLUgm3Rpfmh,2021-02-18 19:28:43.000,"I have never actually driven one of your cars myself, but I have seen them and interacted with them. They are actually quite spacious",2,"I have never actually driven one of your cars myself, but I have seen them and interacted with them. They are actually quite spacious","'never', 'actually', 'driven', 'one', 'car', 'seen', 'interacted', 'actually', 'quite', 'spacious'"
576,17885579273025077,2021-06-22 07:42:32.988,CLUgm3Rpfmh,2021-02-18 20:05:12.000,I love green color,2,I love green color,"'love', 'green', 'color'"
577,17885351462048423,2021-06-22 07:42:32.988,CLUgm3Rpfmh,2021-02-18 20:52:14.000,So einen hätte ich gerne😍,0,I'd like to have one of those,"""i'd"", 'like', 'one'"
578,17913061849615415,2021-06-22 07:42:37.532,CLW-nl4pxri,2021-02-18 17:17:16.000,RACE MODE ON 💥,1,RACE MODE ON 💥,"'race', 'mode', '💥'"
579,17897003242797215,2021-06-22 07:42:37.532,CLW-nl4pxri,2021-02-18 17:28:15.000,hi baby 😍,0,hi baby 😍,"'hi', 'baby', '😍'"
580,17861247611428982,2021-06-22 07:42:37.532,CLW-nl4pxri,2021-02-18 17:29:44.000,👏🙌😍,0,👏🙌😍,"'👏', '🙌', '😍'"
581,17930301484492681,2021-06-22 07:42:37.532,CLW-nl4pxri,2021-02-18 17:39:00.000,Nice❤️🔥,0,Nice❤️🔥,"'nice', '❤', '️', '🔥'"
582,17895528046867590,2021-06-22 07:42:37.532,CLW-nl4pxri,2021-02-18 17:54:00.000,We couldn’t have done it without your expert services.. I am very appreciative of your assistance and I look forward to continuing to work together @stephanie_russell06,0,We couldn’t have done it without your expert services.. I am very appreciative of your assistance and I look forward to continuing to work together @stephanie_russell06,"'couldnt', 'done', 'without', 'expert', 'service', 'appreciative', 'assistance', 'look', 'forward', 'continuing', 'work', 'together', '@stephanie_russell06'"
583,18107081896204577,2021-06-22 07:42:37.532,CLW-nl4pxri,2021-02-18 17:54:35.000,🔥🔥🔥🔥🔥,1,🔥🔥🔥🔥🔥,"'🔥', '🔥', '🔥'"
584,17909398078654552,2021-06-22 07:42:37.532,CLW-nl4pxri,2021-02-18 17:54:36.000,😍😍😍😍😍😍😍,1,😍😍😍😍😍😍😍,"'😍', '😍', '😍'"
